account_id,customer_id,branch_id,account_type,open_date,current_balance,account_status
3961,2399,4,Business,2025-05-01,3087.06,Active
3962,2400,6,Savings,2024-01-05,1408.99,Active
3963,2401,3,Savings,2025-04-21,680.04,Active
3964,2401,3,Fixed Deposit,2025-04-05,11661.12,Active
3965,2403,2,Savings,2024-12-13,268.54,Active
3966,2404,14,Payroll,2024-09-28,205.7,Active
3967,2405,2,Savings,2024-02-25,2203.56,Active
3968,2405,2,Fixed Deposit,2024-02-18,12334.08,Active
3969,2406,8,Savings,2023-06-02,2106.4,Active
3970,2406,8,Fixed Deposit,2023-05-30,10130.38,Active
3971,2406,8,Payroll,2023-06-07,795.14,Active
3972,2407,14,Fixed Deposit,2025-07-09,6980.29,Active
3973,2407,14,Business,2025-07-01,12630.3,Closed
3974,2408,4,Savings,2025-12-29,1181.85,Active
3975,2409,14,Savings,2025-04-26,381.65,Active
3976,2410,8,Savings,2025-09-04,978.15,Closed
3977,2411,2,Savings,2023-12-13,1477.99,Active
3978,2412,13,Savings,2024-10-29,942.88,Active
3979,2413,17,Savings,2025-10-02,1425.74,Active
3980,2414,11,Savings,2025-04-04,553.56,Dormant
3981,2414,11,Payroll,2025-04-07,270.21,Dormant
3982,2415,12,Business,2025-09-02,4804.27,Active
3983,2416,2,Savings,2025-03-25,163.98,Closed
3984,2416,2,Fixed Deposit,2025-03-21,894.75,Active
3985,2417,2,Savings,2023-09-05,2117.83,Active
3986,2417,2,Fixed Deposit,2023-09-08,8151.22,Active
3987,2417,2,Payroll,2023-08-26,576.68,Active
3988,2418,13,Savings,2025-06-02,825.04,Active
3989,2419,2,Savings,2025-08-14,544.38,Active
3990,2419,2,Fixed Deposit,2025-08-05,4699.67,Closed
3991,2419,2,Payroll,2025-08-11,732.56,Active
3992,2420,15,Savings,2025-02-15,3037.94,Active
3993,2421,8,Savings,2023-12-16,492.57,Active
3994,2421,8,Payroll,2023-12-09,921.09,Active
3995,2422,14,Savings,2023-06-27,4362.6,Active
3996,2422,14,Fixed Deposit,2023-06-10,16443.05,Active
3997,2423,1,Savings,2024-01-19,4883.54,Active
3998,2424,13,Savings,2023-11-22,2226.78,Active
3999,2424,13,Fixed Deposit,2023-11-10,4592.29,Dormant
4000,2424,13,Business,2023-11-30,9842.49,Active
4001,2426,5,Savings,2023-03-31,1075.37,Active
4002,2426,5,Business,2023-03-29,7771.33,Closed
4003,2427,10,Savings,2025-07-07,2243.37,Active
4004,2427,10,Fixed Deposit,2025-07-18,12586.49,Active
4005,2427,10,Payroll,2025-07-08,1458.21,Active
4006,2428,5,Savings,2024-01-06,691.58,Dormant
4007,2428,5,Payroll,2024-01-08,365.35,Dormant
4008,2429,3,Savings,2024-03-12,400.13,Active
4009,2429,3,Fixed Deposit,2024-02-21,8112.43,Active
4010,2430,1,Savings,2024-05-01,2826.65,Active
4011,2430,1,Fixed Deposit,2024-04-22,8405.53,Active
4012,2430,1,Business,2024-05-02,14011.28,Dormant
4013,2431,8,Savings,2025-03-22,1002.88,Active
4014,2433,8,Savings,2025-07-18,96.95,Active
4015,2434,1,Savings,2023-04-30,304.07,Closed
4016,2434,1,Payroll,2023-05-19,195.81,Active
4017,2435,6,Savings,2024-10-13,864.4,Dormant
4018,2435,6,Fixed Deposit,2024-11-07,7186.64,Closed
4019,2436,9,Savings,2025-06-11,2268.5,Active
4020,2437,6,Savings,2024-09-30,123.19,Active
4021,2438,5,Savings,2023-08-04,4596.53,Dormant
4022,2438,5,Fixed Deposit,2023-08-09,26153.21,Active
4023,2438,5,Business,2023-08-13,10682.49,Active
4024,2439,17,Savings,2026-01-18,1276.25,Active
4025,2439,17,Payroll,2026-01-01,491.81,Active
4026,2440,18,Savings,2025-05-28,2346.36,Dormant
4027,2440,18,Payroll,2025-06-23,601.37,Active
4028,2441,18,Savings,2023-07-15,1714.78,Active
4029,2441,18,Fixed Deposit,2023-07-15,6941.58,Active
4030,2442,10,Savings,2023-06-23,587.02,Dormant
4031,2442,10,Payroll,2023-06-17,390.49,Active
4032,2443,16,Savings,2023-09-01,745.01,Active
4033,2444,7,Savings,2024-09-30,1671.37,Active
4034,2444,7,Fixed Deposit,2024-09-22,9280.05,Active
4035,2445,16,Savings,2025-11-10,1482.87,Active
4036,2445,16,Fixed Deposit,2025-12-04,5069.62,Active
4037,2445,16,Payroll,2025-11-30,559.99,Active
4038,2446,1,Savings,2025-05-23,1246.22,Active
4039,2446,1,Payroll,2025-05-03,1104.88,Active
4040,2447,18,Savings,2024-09-08,1615.93,Active
4041,2448,7,Savings,2024-08-30,1487.84,Active
4042,2449,4,Savings,2025-02-09,4210.65,Active
4043,2449,4,Fixed Deposit,2025-02-12,14379.72,Active
4044,2449,4,Business,2025-02-07,12800.59,Active
4045,2450,5,Savings,2023-12-26,1369.72,Dormant
4046,2450,5,Fixed Deposit,2024-01-12,9684.56,Active
4047,2450,5,Payroll,2023-12-31,479.35,Active
4048,2451,9,Savings,2023-12-30,3208.6,Active
4049,2451,9,Fixed Deposit,2024-01-03,6776.66,Closed
4050,2451,9,Payroll,2023-12-23,1525.91,Active
4051,2452,5,Savings,2025-08-14,896.99,Active
4052,2453,4,Savings,2025-01-01,1489.5,Active
4053,2453,4,Fixed Deposit,2024-12-26,12254.9,Active
4054,2453,4,Payroll,2024-12-06,1083.99,Active
4055,2454,5,Savings,2025-07-22,2797.76,Active
4056,2454,5,Payroll,2025-07-22,613.03,Active
4057,2455,4,Savings,2024-09-02,893.57,Active
4058,2455,4,Business,2024-09-21,9104.28,Closed
4059,2456,6,Savings,2024-09-15,1858.39,Active
4060,2457,12,Savings,2026-01-23,808.32,Active
4061,2458,14,Savings,2025-11-24,668.12,Active
4062,2459,3,Savings,2025-12-12,2227.21,Active
4063,2459,3,Payroll,2025-12-05,995.88,Active
4064,2460,1,Savings,2024-10-07,325.99,Dormant
4065,2461,6,Savings,2025-12-08,2615.3,Active
4066,2462,10,Savings,2024-05-11,5448.98,Active
4067,2462,10,Business,2024-05-22,15682.44,Active
4068,2463,5,Savings,2025-03-05,1181.27,Active
4069,2463,5,Payroll,2025-03-15,222.41,Active
4070,2464,8,Savings,2024-06-11,442.38,Active
4071,2464,8,Payroll,2024-06-14,288.45,Active
4072,2465,18,Savings,2025-04-12,1038.38,Active
4073,2466,13,Savings,2025-05-20,508.59,Active
4074,2466,13,Payroll,2025-05-07,297.68,Closed
4075,2467,7,Savings,2023-12-16,2017.41,Active
4076,2468,18,Savings,2025-12-21,294.71,Active
4077,2469,1,Savings,2023-12-19,477.3,Active
4078,2470,2,Savings,2026-01-03,380.11,Active
4079,2471,9,Savings,2025-04-29,2025.72,Active
4080,2471,9,Payroll,2025-05-05,1011.58,Active
4081,2473,13,Savings,2025-03-18,1267.62,Dormant
4082,2473,13,Fixed Deposit,2025-04-06,4798.03,Active
4083,2474,3,Savings,2023-05-03,1152.33,Active
4084,2474,3,Fixed Deposit,2023-05-09,8407.0,Active
4085,2475,17,Savings,2023-07-20,3414.61,Dormant
4086,2475,17,Fixed Deposit,2023-07-13,6830.28,Dormant
4087,2475,17,Payroll,2023-07-12,1048.98,Closed
4088,2476,17,Savings,2024-10-02,2520.27,Active
4089,2476,17,Fixed Deposit,2024-10-09,9649.05,Active
4090,2476,17,Business,2024-09-28,12114.72,Active
4091,2477,5,Savings,2025-08-02,680.99,Dormant
4092,2478,18,Savings,2025-10-30,710.4,Active
4093,2478,18,Payroll,2025-10-24,365.73,Active
4094,2479,10,Savings,2025-08-31,755.47,Dormant
4095,2480,13,Savings,2024-05-26,775.15,Active
4096,2481,14,Savings,2025-08-30,941.47,Active
4097,2481,14,Payroll,2025-08-31,604.37,Active
4098,2482,16,Savings,2025-03-21,64.08,Active
4099,2482,16,Fixed Deposit,2025-03-09,1056.17,Dormant
4100,2483,4,Savings,2024-01-19,2690.61,Active
4101,2483,4,Business,2024-01-19,14947.75,Active
4102,2484,17,Savings,2024-11-24,226.82,Active
4103,2484,17,Fixed Deposit,2024-11-27,1359.27,Active
4104,2484,17,Payroll,2024-11-27,243.02,Dormant
4105,2485,8,Savings,2025-03-06,730.18,Active
4106,2485,8,Business,2025-03-02,2937.64,Active
4107,2486,18,Savings,2024-04-20,690.86,Active
4108,2487,18,Savings,2024-12-13,2384.03,Active
4109,2487,18,Business,2024-12-20,13101.77,Dormant
4110,2488,18,Savings,2024-07-21,2220.59,Active
4111,2489,1,Savings,2023-07-15,6171.64,Active
4112,2489,1,Business,2023-07-10,6021.77,Dormant
4113,2490,8,Savings,2025-08-14,1515.06,Active
4114,2490,8,Fixed Deposit,2025-08-20,3419.41,Active
4115,2491,8,Savings,2025-05-31,3244.28,Active
4116,2492,1,Savings,2025-08-14,599.87,Active
4117,2492,1,Fixed Deposit,2025-08-23,3355.76,Active
4118,2493,9,Savings,2026-01-01,429.47,Dormant
4119,2494,2,Savings,2024-04-29,647.92,Active
4120,2494,2,Payroll,2024-05-11,712.14,Active
4121,2495,4,Business,2024-07-09,6884.21,Active
4122,2496,1,Savings,2024-09-28,1205.33,Active
4123,2496,1,Fixed Deposit,2024-09-19,4357.18,Active
4124,2496,1,Payroll,2024-10-08,520.37,Active
4125,2497,11,Savings,2023-06-01,530.6,Active
4126,2497,11,Payroll,2023-06-07,671.63,Active
4127,2498,8,Savings,2025-12-22,427.06,Closed
4128,2498,8,Fixed Deposit,2025-12-12,3164.98,Active
4129,2499,3,Savings,2025-03-18,1233.65,Active
4130,2499,3,Payroll,2025-03-04,778.88,Closed
4131,2501,4,Savings,2024-05-24,3781.33,Active
4132,2501,4,Business,2024-06-02,8758.34,Active
4133,2502,18,Savings,2025-09-21,885.05,Active
4134,2502,18,Payroll,2025-09-23,413.04,Active
4135,2503,14,Savings,2025-05-30,1657.94,Active
4136,2504,16,Savings,2026-01-01,1985.57,Active
4137,2504,16,Fixed Deposit,2026-01-06,6305.1,Active
4138,2504,16,Payroll,2026-01-24,987.13,Active
4139,2505,2,Savings,2023-08-18,400.56,Active
4140,2506,11,Savings,2024-10-17,236.53,Active
4141,2507,11,Savings,2024-10-01,1342.19,Active
4142,2508,3,Savings,2023-05-19,1294.43,Dormant
4143,2508,3,Fixed Deposit,2023-05-21,7869.79,Active
4144,2508,3,Payroll,2023-05-01,385.44,Active
4145,2509,2,Savings,2025-08-08,1123.62,Active
4146,2510,11,Savings,2024-04-14,2593.95,Active
4147,2510,11,Fixed Deposit,2024-04-15,4236.98,Active
4148,2511,7,Savings,2024-07-03,4732.23,Active
4149,2511,7,Business,2024-06-24,8895.02,Active
4150,2512,18,Savings,2025-07-24,459.74,Dormant
4151,2513,4,Savings,2025-12-07,584.71,Active
4152,2513,4,Payroll,2025-12-10,899.29,Active
4153,2514,10,Savings,2024-11-18,2290.56,Active
4154,2514,10,Payroll,2024-10-28,724.5,Active
4155,2515,18,Savings,2023-01-07,57.58,Active
4156,2516,16,Savings,2025-04-29,1135.73,Active
4157,2517,7,Savings,2024-12-17,3029.25,Active
4158,2517,7,Business,2024-12-29,13084.36,Active
4159,2518,1,Savings,2024-05-15,693.0,Active
4160,2518,1,Fixed Deposit,2024-05-02,1681.87,Active
4161,2519,10,Savings,2025-07-28,966.38,Active
4162,2520,9,Savings,2023-12-09,4192.52,Active
4163,2520,9,Business,2023-12-07,5709.28,Active
4164,2521,5,Savings,2024-12-26,759.48,Active
4165,2522,15,Savings,2025-10-07,1173.53,Active
4166,2522,15,Business,2025-10-10,5663.68,Active
4167,2523,16,Savings,2025-06-14,669.72,Dormant
4168,2524,4,Savings,2025-06-04,129.55,Dormant
4169,2525,15,Savings,2024-02-29,519.04,Active
4170,2526,6,Savings,2024-01-02,1057.19,Active
4171,2526,6,Payroll,2024-01-06,899.83,Active
4172,2527,4,Savings,2025-09-25,588.23,Active
4173,2528,13,Savings,2025-07-22,2099.88,Active
4174,2529,4,Savings,2025-04-22,1335.86,Active
4175,2529,4,Payroll,2025-04-10,246.4,Active
4176,2530,6,Savings,2024-10-10,531.04,Active
4177,2531,10,Fixed Deposit,2025-04-23,1839.4,Active
4178,2532,8,Savings,2025-03-06,1085.66,Active
4179,2532,8,Payroll,2025-03-06,705.18,Active
4180,2533,5,Savings,2025-06-15,786.48,Active
4181,2533,5,Payroll,2025-06-17,931.79,Active
4182,2534,16,Savings,2025-06-07,1857.21,Active
4183,2534,16,Fixed Deposit,2025-05-27,3055.68,Active
4184,2534,16,Payroll,2025-06-14,599.9,Active
4185,2535,18,Savings,2024-07-12,692.04,Active
4186,2536,2,Savings,2023-08-16,4564.09,Active
4187,2536,2,Fixed Deposit,2023-09-10,18164.33,Active
4188,2536,2,Business,2023-08-27,16408.74,Active
4189,2537,5,Savings,2023-12-15,2296.01,Active
4190,2537,5,Payroll,2023-12-30,585.94,Active
4191,2538,14,Savings,2024-03-02,2776.6,Closed
4192,2538,14,Payroll,2024-03-12,823.27,Active
4193,2539,16,Savings,2024-06-25,5330.81,Active
4194,2539,16,Fixed Deposit,2024-06-06,16927.28,Closed
4195,2539,16,Business,2024-06-08,13655.15,Dormant
4196,2540,16,Savings,2024-12-16,549.62,Active
4197,2540,16,Payroll,2024-12-14,215.75,Active
4198,2541,9,Savings,2024-01-26,684.23,Active
4199,2542,2,Savings,2025-05-22,2945.93,Closed
4200,2542,2,Fixed Deposit,2025-05-11,11112.38,Closed
4201,2542,2,Business,2025-06-06,10591.89,Active
4202,2543,4,Savings,2023-11-07,1591.2,Active
4203,2543,4,Payroll,2023-11-22,2017.93,Active
4204,2544,5,Savings,2023-05-03,1011.74,Active
4205,2544,5,Fixed Deposit,2023-05-24,3679.59,Closed
4206,2544,5,Payroll,2023-05-17,486.2,Active
4207,2545,18,Savings,2025-12-07,1421.31,Active
4208,2546,13,Savings,2023-10-25,4049.67,Active
4209,2546,13,Payroll,2023-10-21,1783.01,Active
4210,2547,18,Savings,2025-10-12,2568.06,Active
4211,2547,18,Payroll,2025-10-08,588.83,Active
4212,2548,17,Savings,2025-06-20,343.04,Active
4213,2549,4,Business,2024-07-04,7699.82,Active
4214,2550,5,Savings,2024-04-17,1045.2,Active
4215,2551,3,Savings,2025-01-12,2004.36,Active
4216,2551,3,Business,2025-01-15,13557.98,Active
4217,2552,3,Savings,2024-11-04,2111.51,Active
4218,2552,3,Fixed Deposit,2024-10-11,7399.51,Active
4219,2552,3,Payroll,2024-11-01,637.76,Active
4220,2553,6,Savings,2025-03-15,226.62,Active
4221,2553,6,Payroll,2025-02-20,295.84,Dormant
4222,2554,5,Savings,2023-03-17,396.34,Active
4223,2555,15,Savings,2025-12-30,1345.98,Active
4224,2555,15,Fixed Deposit,2025-12-16,4207.67,Active
4225,2555,15,Payroll,2025-12-05,642.26,Dormant
4226,2556,7,Savings,2023-12-22,1338.9,Active
4227,2556,7,Payroll,2023-12-31,816.89,Active
4228,2557,14,Savings,2024-04-10,3932.35,Active
4229,2557,14,Fixed Deposit,2024-04-10,28666.34,Active
4230,2557,14,Business,2024-04-10,7044.16,Active
4231,2558,18,Savings,2024-03-09,629.08,Active
4232,2558,18,Payroll,2024-02-24,311.23,Active
4233,2559,2,Savings,2023-05-15,608.25,Active
4234,2559,2,Payroll,2023-05-13,884.2,Active
4235,2560,11,Savings,2025-12-14,1772.96,Active
4236,2560,11,Payroll,2025-12-30,1689.74,Active
4237,2561,4,Savings,2024-07-31,253.66,Active
4238,2561,4,Payroll,2024-08-06,332.35,Active
4239,2562,5,Savings,2024-05-21,2595.4,Active
4240,2563,5,Savings,2025-06-13,1656.68,Active
4241,2563,5,Payroll,2025-06-20,367.55,Dormant
4242,2564,12,Savings,2025-06-11,2557.67,Active
4243,2564,12,Business,2025-06-16,9254.28,Active
4244,2565,18,Savings,2025-09-27,946.8,Active
4245,2566,7,Savings,2025-09-27,312.51,Dormant
4246,2567,12,Savings,2025-01-16,2062.64,Active
4247,2567,12,Fixed Deposit,2025-01-28,10619.59,Closed
4248,2567,12,Payroll,2025-02-06,924.1,Dormant
4249,2568,5,Savings,2024-02-22,920.83,Active
4250,2568,5,Payroll,2024-02-07,698.8,Active
4251,2569,9,Savings,2025-09-07,2499.27,Active
4252,2569,9,Fixed Deposit,2025-09-03,12733.29,Active
4253,2569,9,Payroll,2025-09-05,1222.88,Active
4254,2570,13,Savings,2025-05-06,2164.31,Active
4255,2570,13,Business,2025-04-23,6296.52,Active
4256,2571,4,Savings,2024-10-19,3467.03,Active
4257,2571,4,Payroll,2024-10-22,1737.94,Active
4258,2572,3,Savings,2024-11-29,966.29,Active
4259,2573,15,Savings,2025-05-13,2241.38,Active
4260,2573,15,Payroll,2025-05-11,669.85,Closed
4261,2574,14,Savings,2025-07-11,472.37,Active
4262,2575,18,Savings,2025-11-29,272.43,Active
4263,2576,12,Savings,2025-02-16,496.35,Active
4264,2576,12,Payroll,2025-02-28,604.47,Active
4265,2577,5,Savings,2024-08-19,777.21,Active
4266,2577,5,Fixed Deposit,2024-09-03,5486.77,Active
4267,2577,5,Payroll,2024-08-27,371.99,Active
4268,2578,13,Savings,2023-10-22,672.18,Active
4269,2578,13,Payroll,2023-10-16,356.88,Active
4270,2579,7,Savings,2025-12-18,955.53,Active
4271,2580,1,Savings,2025-03-30,1148.78,Active
4272,2580,1,Business,2025-04-07,8157.03,Active
4273,2581,7,Savings,2025-05-13,1977.84,Active
4274,2581,7,Payroll,2025-05-14,1009.32,Active
4275,2582,10,Savings,2024-02-21,457.69,Active
4276,2582,10,Payroll,2024-02-12,379.41,Active
4277,2583,8,Savings,2024-03-15,540.04,Active
4278,2584,5,Savings,2025-10-08,653.75,Active
4279,2584,5,Fixed Deposit,2025-10-20,5672.55,Active
4280,2584,5,Payroll,2025-10-02,1157.53,Active
4281,2586,16,Savings,2023-06-16,975.88,Active
4282,2587,4,Savings,2025-04-07,339.05,Active
4283,2587,4,Payroll,2025-04-14,327.21,Active
4284,2588,13,Savings,2025-07-10,439.1,Active
4285,2589,5,Savings,2024-01-05,302.31,Active
4286,2590,11,Savings,2024-06-11,1046.65,Active
4287,2591,4,Savings,2024-07-11,3369.7,Active
4288,2591,4,Fixed Deposit,2024-07-11,5077.67,Dormant
4289,2592,4,Savings,2025-10-13,2574.91,Active
4290,2592,4,Business,2025-10-15,9270.28,Active
4291,2593,5,Savings,2025-11-28,626.77,Active
4292,2594,2,Savings,2023-06-02,1321.75,Dormant
4293,2594,2,Payroll,2023-05-11,694.55,Active
4294,2596,18,Savings,2024-08-31,567.11,Active
4295,2597,2,Savings,2024-06-16,3314.22,Active
4296,2597,2,Payroll,2024-06-30,1849.74,Active
4297,2598,15,Savings,2025-03-16,5201.67,Active
4298,2599,2,Savings,2025-11-14,2933.89,Active
4299,2599,2,Fixed Deposit,2025-11-24,11087.18,Dormant
4300,2600,3,Savings,2023-12-24,635.16,Active
4301,2600,3,Payroll,2023-12-17,437.28,Active
4302,2601,6,Savings,2025-10-05,1239.69,Active
4303,2601,6,Payroll,2025-10-11,636.25,Active
4304,2602,6,Savings,2026-01-19,4245.99,Active
4305,2602,6,Fixed Deposit,2026-01-14,12384.92,Active
4306,2602,6,Business,2026-01-16,14310.77,Active
4307,2603,18,Savings,2025-10-27,896.62,Active
4308,2604,1,Savings,2024-07-21,256.21,Active
4309,2604,1,Payroll,2024-06-29,207.24,Active
4310,2605,1,Savings,2025-12-20,1934.59,Active
4311,2605,1,Payroll,2025-12-07,1161.54,Active
4312,2606,2,Savings,2025-01-11,1835.25,Active
4313,2607,10,Savings,2025-03-06,1124.59,Active
4314,2607,10,Payroll,2025-03-16,404.26,Active
4315,2608,14,Fixed Deposit,2023-08-26,4303.48,Active
4316,2609,14,Savings,2024-10-26,579.82,Active
4317,2609,14,Payroll,2024-11-03,404.46,Active
4318,2610,2,Savings,2025-12-25,311.07,Active
4319,2610,2,Payroll,2025-12-18,452.18,Active
4320,2611,3,Savings,2025-09-27,1456.49,Dormant
4321,2612,2,Savings,2025-01-04,2178.09,Active
4322,2613,1,Savings,2024-02-15,723.2,Active
4323,2613,1,Fixed Deposit,2024-02-10,843.07,Active
4324,2614,1,Fixed Deposit,2023-09-04,2522.29,Active
4325,2614,1,Payroll,2023-09-15,451.08,Active
4326,2615,3,Savings,2025-11-25,529.84,Active
4327,2616,17,Savings,2024-09-13,415.93,Active
4328,2617,14,Savings,2024-02-22,2004.15,Active
4329,2617,14,Fixed Deposit,2024-02-06,10611.17,Active
4330,2618,4,Savings,2025-03-08,1512.74,Active
4331,2619,18,Savings,2024-09-19,1542.0,Closed
4332,2619,18,Fixed Deposit,2024-10-02,4382.09,Active
4333,2619,18,Payroll,2024-10-08,630.73,Active
4334,2620,11,Savings,2025-12-18,443.31,Active
4335,2621,10,Savings,2024-09-28,2019.19,Active
4336,2621,10,Business,2024-10-07,6235.36,Active
4337,2622,1,Savings,2025-10-01,652.08,Dormant
4338,2622,1,Payroll,2025-10-11,640.74,Active
4339,2623,7,Savings,2024-08-07,1025.39,Dormant
4340,2623,7,Fixed Deposit,2024-08-31,6088.81,Dormant
4341,2623,7,Payroll,2024-08-04,1230.82,Active
4342,2624,7,Savings,2025-07-05,309.39,Active
4343,2624,7,Payroll,2025-07-25,711.25,Active
4344,2625,4,Savings,2025-09-16,577.13,Active
4345,2626,10,Savings,2024-03-20,2398.45,Closed
4346,2626,10,Business,2024-03-21,15801.35,Closed
4347,2627,7,Savings,2024-03-14,688.45,Active
4348,2628,8,Savings,2024-08-28,1284.45,Active
4349,2628,8,Fixed Deposit,2024-08-27,5368.3,Active
4350,2628,8,Payroll,2024-08-11,681.86,Active
4351,2629,2,Savings,2024-12-18,933.03,Active
4352,2630,3,Savings,2023-08-05,3251.87,Active
4353,2630,3,Payroll,2023-08-12,1472.19,Active
4354,2632,3,Savings,2023-11-05,1130.68,Active
4355,2632,3,Business,2023-11-15,4377.81,Active
4356,2633,18,Savings,2025-11-01,581.24,Active
4357,2634,16,Savings,2025-01-08,1323.64,Active
4358,2635,11,Savings,2024-02-04,698.91,Active
4359,2636,7,Savings,2024-01-24,1720.36,Active
4360,2636,7,Payroll,2024-01-22,793.46,Active
4361,2637,14,Savings,2025-05-10,2718.35,Active
4362,2637,14,Fixed Deposit,2025-05-10,19996.97,Active
4363,2637,14,Business,2025-04-17,20217.2,Active
4364,2638,5,Savings,2025-11-22,986.55,Active
4365,2639,2,Savings,2025-03-10,2224.67,Active
4366,2639,2,Payroll,2025-02-22,713.69,Active
4367,2640,2,Savings,2023-06-07,2048.29,Active
4368,2640,2,Fixed Deposit,2023-06-25,3420.77,Active
4369,2641,11,Savings,2024-11-01,1317.18,Active
4370,2641,11,Payroll,2024-11-22,438.23,Active
4371,2642,17,Savings,2023-02-21,120.9,Active
4372,2643,10,Savings,2023-12-03,592.98,Active
4373,2644,6,Savings,2024-06-15,668.69,Active
4374,2644,6,Fixed Deposit,2024-06-16,1976.9,Active
4375,2645,3,Savings,2024-11-03,763.16,Dormant
4376,2646,1,Savings,2023-09-19,340.28,Active
4377,2647,18,Fixed Deposit,2025-03-09,3016.11,Active
4378,2647,18,Payroll,2025-04-05,567.5,Active
4379,2648,13,Savings,2025-11-30,3447.49,Active
4380,2648,13,Fixed Deposit,2025-11-15,13277.27,Active
4381,2649,5,Savings,2023-08-25,826.3,Active
4382,2649,5,Business,2023-08-26,8285.44,Dormant
4383,2650,14,Savings,2025-12-30,2898.02,Active
4384,2651,17,Savings,2025-03-14,812.57,Dormant
4385,2652,18,Savings,2024-05-03,605.14,Closed
4386,2652,18,Fixed Deposit,2024-05-06,3903.97,Closed
4387,2653,6,Savings,2025-11-02,1788.14,Active
4388,2653,6,Payroll,2025-10-18,600.52,Active
4389,2654,10,Savings,2024-09-27,874.07,Active
4390,2655,6,Savings,2025-12-02,3445.89,Active
4391,2655,6,Payroll,2025-12-06,1075.44,Active
4392,2656,3,Savings,2024-01-05,629.23,Active
4393,2656,3,Business,2024-01-01,2515.21,Active
4394,2657,11,Savings,2025-05-24,850.48,Active
4395,2658,11,Savings,2025-01-19,4943.23,Active
4396,2659,7,Savings,2024-05-12,868.65,Active
4397,2659,7,Fixed Deposit,2024-04-28,4915.78,Dormant
4398,2659,7,Business,2024-05-05,9831.91,Active
4399,2660,16,Savings,2025-03-27,3558.35,Active
4400,2661,2,Savings,2024-12-02,1982.53,Active
4401,2662,2,Savings,2023-05-19,487.35,Dormant
4402,2663,14,Savings,2026-01-03,917.88,Active
4403,2663,14,Payroll,2025-12-09,1547.44,Active
4404,2664,3,Savings,2024-02-20,1049.67,Active
4405,2665,12,Savings,2023-11-23,914.64,Active
4406,2665,12,Fixed Deposit,2023-11-03,3717.52,Active
4407,2665,12,Payroll,2023-12-02,275.84,Active
4408,2666,9,Savings,2024-04-05,689.31,Dormant
4409,2667,4,Fixed Deposit,2026-01-04,7514.0,Active
4410,2667,4,Business,2025-12-23,6948.12,Active
4411,2668,5,Savings,2025-01-27,1026.31,Active
4412,2668,5,Fixed Deposit,2025-02-09,5402.3,Dormant
4413,2669,1,Savings,2024-09-01,1668.14,Active
4414,2669,1,Fixed Deposit,2024-08-27,3862.83,Active
4415,2669,1,Payroll,2024-09-26,1141.98,Active
4416,2670,6,Savings,2023-01-26,520.84,Dormant
4417,2670,6,Payroll,2023-02-09,675.6,Active
4418,2671,8,Savings,2024-02-16,70.81,Active
4419,2671,8,Fixed Deposit,2024-02-18,284.85,Active
4420,2672,14,Savings,2023-08-12,1691.35,Active
4421,2672,14,Payroll,2023-08-04,727.82,Active
4422,2673,2,Savings,2023-05-05,253.81,Active
4423,2673,2,Payroll,2023-05-07,249.95,Active
4424,2674,1,Savings,2023-09-22,355.62,Active
4425,2675,6,Savings,2024-11-05,1325.22,Active
4426,2675,6,Business,2024-11-05,7748.73,Active
4427,2676,2,Savings,2023-09-24,1157.47,Active
4428,2676,2,Fixed Deposit,2023-09-11,2546.91,Active
4429,2677,4,Savings,2024-03-03,469.85,Active
4430,2678,3,Savings,2023-03-02,1361.39,Active
4431,2678,3,Payroll,2023-02-22,713.64,Active
4432,2679,11,Savings,2023-05-01,138.07,Closed
4433,2680,14,Savings,2025-12-31,143.56,Active
4434,2681,1,Savings,2024-05-03,828.87,Active
4435,2682,10,Savings,2024-10-24,2127.82,Active
4436,2682,10,Business,2024-10-17,7062.42,Active
4437,2683,5,Savings,2023-12-26,580.13,Active
4438,2683,5,Payroll,2023-12-26,326.97,Active
4439,2684,16,Savings,2025-07-01,3987.23,Active
4440,2684,16,Business,2025-07-04,11910.47,Active
4441,2685,18,Savings,2024-01-27,3299.88,Active
4442,2685,18,Fixed Deposit,2024-01-02,10760.68,Active
4443,2686,18,Savings,2025-12-08,3586.2,Active
4444,2686,18,Fixed Deposit,2025-11-22,12402.28,Active
4445,2686,18,Business,2025-11-17,13361.32,Active
4446,2687,6,Savings,2023-09-24,937.29,Active
4447,2687,6,Payroll,2023-10-13,866.79,Active
4448,2688,1,Savings,2025-02-15,546.19,Active
4449,2689,16,Savings,2026-01-14,1464.13,Active
4450,2689,16,Fixed Deposit,2026-01-17,5396.92,Active
4451,2689,16,Business,2026-01-26,2463.74,Active
4452,2690,14,Savings,2025-10-25,1519.48,Active
4453,2690,14,Payroll,2025-10-24,700.95,Active
4454,2691,4,Payroll,2023-03-11,681.79,Closed
4455,2692,9,Savings,2025-04-23,2471.68,Active
4456,2692,9,Payroll,2025-03-31,788.08,Active
4457,2693,18,Savings,2025-07-30,319.7,Dormant
4458,2693,18,Payroll,2025-08-04,497.16,Active
4459,2694,18,Savings,2023-12-06,343.71,Active
4460,2695,12,Savings,2025-09-19,1149.08,Active
4461,2695,12,Fixed Deposit,2025-09-14,2688.56,Active
4462,2695,12,Payroll,2025-09-30,595.3,Dormant
4463,2696,15,Savings,2024-04-18,257.4,Active
4464,2696,15,Fixed Deposit,2024-04-24,2631.72,Active
